token_id,count,probability
469,2,6.495214650606166e-06
470,1,3.247607325303083e-06
471,4,1.2990429301212332e-05
473,10,3.247607325303083e-05
474,2,6.495214650606166e-06
476,10,3.247607325303083e-05
477,2,6.495214650606166e-06
479,4,1.2990429301212332e-05
480,3,9.742821975909249e-06
481,1,3.247607325303083e-06
482,7,2.273325127712158e-05
485,3,9.742821975909249e-06
486,2,6.495214650606166e-06
488,1,3.247607325303083e-06
491,2,6.495214650606166e-06
494,1,3.247607325303083e-06
497,2,6.495214650606166e-06
500,4,1.2990429301212332e-05
503,3,9.742821975909249e-06
504,9,2.9228465927727747e-05
506,3,9.742821975909249e-06
507,6,1.9485643951818498e-05
508,1,3.247607325303083e-06
509,13,4.221889522894008e-05
510,10,3.247607325303083e-05
511,1,3.247607325303083e-06
512,9,2.9228465927727747e-05
514,1,3.247607325303083e-06
515,4,1.2990429301212332e-05
516,3,9.742821975909249e-06
517,2,6.495214650606166e-06
518,12,3.8971287903636996e-05
519,1,3.247607325303083e-06
521,9,2.9228465927727747e-05
524,6,1.9485643951818498e-05
527,3,9.742821975909249e-06
530,2,6.495214650606166e-06
536,4,1.2990429301212332e-05
539,3,9.742821975909249e-06
540,12,3.8971287903636996e-05
542,1,3.247607325303083e-06
543,10,3.247607325303083e-05
544,2,6.495214650606166e-06
545,54,0.00017537079556636647
546,18,5.8456931855455495e-05
547,2,6.495214650606166e-06
548,50,0.00016238036626515414
549,5,1.6238036626515415e-05
550,1,3.247607325303083e-06
551,21,6.819975383136474e-05
552,9,2.9228465927727747e-05
553,1,3.247607325303083e-06
554,26,8.443779045788016e-05
555,7,2.273325127712158e-05
557,17,5.520932453015241e-05
560,18,5.8456931855455495e-05
561,2,6.495214650606166e-06
562,1,3.247607325303083e-06
563,11,3.5723680578333913e-05
566,9,2.9228465927727747e-05
569,5,1.6238036626515415e-05
572,6,1.9485643951818498e-05
575,7,2.273325127712158e-05
576,1,3.247607325303083e-06
579,3,9.742821975909249e-06
580,1,3.247607325303083e-06
581,3,9.742821975909249e-06
584,5,1.6238036626515415e-05
585,1,3.247607325303083e-06
588,2,6.495214650606166e-06
590,5,1.6238036626515415e-05
593,1,3.247607325303083e-06
594,1,3.247607325303083e-06
596,1,3.247607325303083e-06
612,6,1.9485643951818498e-05
613,1,3.247607325303083e-06
615,5,1.6238036626515415e-05
616,1,3.247607325303083e-06
617,12,3.8971287903636996e-05
618,8,2.5980858602424664e-05
620,15,4.8714109879546246e-05
621,1,3.247607325303083e-06
622,3,9.742821975909249e-06
623,4,1.2990429301212332e-05
624,4,1.2990429301212332e-05
625,2,6.495214650606166e-06
626,7,2.273325127712158e-05
629,1,3.247607325303083e-06
632,5,1.6238036626515415e-05
633,1,3.247607325303083e-06
635,2,6.495214650606166e-06
638,1,3.247607325303083e-06
641,1,3.247607325303083e-06
644,1,3.247607325303083e-06
647,1,3.247607325303083e-06
648,13,4.221889522894008e-05
650,4,1.2990429301212332e-05
651,9,2.9228465927727747e-05
653,29,9.41806124337894e-05
654,13,4.221889522894008e-05
655,3,9.742821975909249e-06
656,30,9.742821975909249e-05
657,4,1.2990429301212332e-05
658,1,3.247607325303083e-06
659,8,2.5980858602424664e-05
660,6,1.9485643951818498e-05
661,1,3.247607325303083e-06
662,17,5.520932453015241e-05
663,1,3.247607325303083e-06
665,10,3.247607325303083e-05
666,5,1.6238036626515415e-05
668,9,2.9228465927727747e-05
669,4,1.2990429301212332e-05
671,7,2.273325127712158e-05
674,7,2.273325127712158e-05
677,5,1.6238036626515415e-05
680,2,6.495214650606166e-06
683,1,3.247607325303083e-06
684,2,6.495214650606166e-06
686,1,3.247607325303083e-06
688,3,9.742821975909249e-06
689,1,3.247607325303083e-06
690,1,3.247607325303083e-06
692,6,1.9485643951818498e-05
695,2,6.495214650606166e-06
696,1,3.247607325303083e-06
697,1,3.247607325303083e-06
698,6,1.9485643951818498e-05
699,1,3.247607325303083e-06
702,1,3.247607325303083e-06
704,1,3.247607325303083e-06
710,2,6.495214650606166e-06
713,5,1.6238036626515415e-05
716,2,6.495214650606166e-06
719,2,6.495214650606166e-06
720,3,9.742821975909249e-06
723,6,1.9485643951818498e-05
725,16,5.196171720484933e-05
726,7,2.273325127712158e-05
727,1,3.247607325303083e-06
728,15,4.8714109879546246e-05
729,1,3.247607325303083e-06
731,5,1.6238036626515415e-05
732,4,1.2990429301212332e-05
733,1,3.247607325303083e-06
734,6,1.9485643951818498e-05
735,1,3.247607325303083e-06
737,3,9.742821975909249e-06
738,2,6.495214650606166e-06
740,7,2.273325127712158e-05
743,2,6.495214650606166e-06
746,3,9.742821975909249e-06
749,2,6.495214650606166e-06
752,4,1.2990429301212332e-05
755,3,9.742821975909249e-06
756,13,4.221889522894008e-05
757,1,3.247607325303083e-06
758,3,9.742821975909249e-06
759,10,3.247607325303083e-05
761,24,7.794257580727399e-05
762,9,2.9228465927727747e-05
763,1,3.247607325303083e-06
764,36,0.00011691386371091099
765,2,6.495214650606166e-06
767,7,2.273325127712158e-05
768,1,3.247607325303083e-06
770,23,7.46949684819709e-05
773,12,3.8971287903636996e-05
776,6,1.9485643951818498e-05
777,1,3.247607325303083e-06
779,2,6.495214650606166e-06
782,3,9.742821975909249e-06
785,1,3.247607325303083e-06
788,2,6.495214650606166e-06
792,11,3.5723680578333913e-05
794,2,6.495214650606166e-06
795,5,1.6238036626515415e-05
796,3,9.742821975909249e-06
797,14,4.546650255424316e-05
798,7,2.273325127712158e-05
799,4,1.2990429301212332e-05
800,14,4.546650255424316e-05
801,1,3.247607325303083e-06
803,9,2.9228465927727747e-05
805,1,3.247607325303083e-06
806,10,3.247607325303083e-05
807,1,3.247607325303083e-06
809,3,9.742821975909249e-06
812,5,1.6238036626515415e-05
815,5,1.6238036626515415e-05
818,1,3.247607325303083e-06
821,2,6.495214650606166e-06
824,3,9.742821975909249e-06
827,1,3.247607325303083e-06
828,13,4.221889522894008e-05
830,3,9.742821975909249e-06
831,6,1.9485643951818498e-05
832,2,6.495214650606166e-06
833,22,7.144736115666783e-05
834,3,9.742821975909249e-06
836,28,9.093300510848633e-05
837,3,9.742821975909249e-06
839,7,2.273325127712158e-05
840,5,1.6238036626515415e-05
841,1,3.247607325303083e-06
842,13,4.221889522894008e-05
845,8,2.5980858602424664e-05
846,1,3.247607325303083e-06
848,11,3.5723680578333913e-05
849,2,6.495214650606166e-06
851,3,9.742821975909249e-06
854,2,6.495214650606166e-06
857,3,9.742821975909249e-06
860,5,1.6238036626515415e-05
864,7,2.273325127712158e-05
867,4,1.2990429301212332e-05
868,1,3.247607325303083e-06
869,7,2.273325127712158e-05
870,6,1.9485643951818498e-05
872,10,3.247607325303083e-05
873,2,6.495214650606166e-06
875,4,1.2990429301212332e-05
876,1,3.247607325303083e-06
877,2,6.495214650606166e-06
878,5,1.6238036626515415e-05
879,2,6.495214650606166e-06
880,2,6.495214650606166e-06
881,4,1.2990429301212332e-05
882,1,3.247607325303083e-06
883,1,3.247607325303083e-06
884,2,6.495214650606166e-06
886,1,3.247607325303083e-06
887,1,3.247607325303083e-06
890,1,3.247607325303083e-06
896,3,9.742821975909249e-06
899,1,3.247607325303083e-06
900,7,2.273325127712158e-05
901,1,3.247607325303083e-06
903,2,6.495214650606166e-06
904,1,3.247607325303083e-06
905,14,4.546650255424316e-05
906,9,2.9228465927727747e-05
907,3,9.742821975909249e-06
908,11,3.5723680578333913e-05
909,3,9.742821975909249e-06
910,2,6.495214650606166e-06
911,6,1.9485643951818498e-05
912,2,6.495214650606166e-06
913,1,3.247607325303083e-06
914,4,1.2990429301212332e-05
917,6,1.9485643951818498e-05
918,3,9.742821975909249e-06
920,2,6.495214650606166e-06
921,1,3.247607325303083e-06
926,3,9.742821975909249e-06
929,1,3.247607325303083e-06
932,1,3.247607325303083e-06
935,2,6.495214650606166e-06
936,71,0.0002305801200965189
937,8,2.5980858602424664e-05
938,11,3.5723680578333913e-05
939,71,0.0002305801200965189
940,9,2.9228465927727747e-05
941,91,0.00029553226660258055
942,75,0.00024357054939773122
943,12,3.8971287903636996e-05
944,105,0.0003409987691568237
945,13,4.221889522894008e-05
946,6,1.9485643951818498e-05
947,35,0.0001136662563856079
948,31,0.00010067582708439557
949,9,2.9228465927727747e-05
950,67,0.00021758969079530656
951,12,3.8971287903636996e-05
952,2,6.495214650606166e-06
953,38,0.00012340907836151714
954,17,5.520932453015241e-05
955,1,3.247607325303083e-06
956,27,8.768539778318324e-05
957,7,2.273325127712158e-05
958,1,3.247607325303083e-06
959,19,6.170453918075857e-05
960,1,3.247607325303083e-06
961,1,3.247607325303083e-06
962,11,3.5723680578333913e-05
965,11,3.5723680578333913e-05
968,7,2.273325127712158e-05
971,9,2.9228465927727747e-05
972,31,0.00010067582708439557
973,15,4.8714109879546246e-05
974,2,6.495214650606166e-06
975,66,0.00021434208347000347
976,6,1.9485643951818498e-05
977,100,0.0003247607325303083
978,71,0.0002305801200965189
979,10,3.247607325303083e-05
980,132,0.00042868416694000693
981,11,3.5723680578333913e-05
982,3,9.742821975909249e-06
983,26,8.443779045788016e-05
984,29,9.41806124337894e-05
985,5,1.6238036626515415e-05
986,59,0.0001916088321928819
987,17,5.520932453015241e-05
988,5,1.6238036626515415e-05
989,24,7.794257580727399e-05
990,9,2.9228465927727747e-05
991,3,9.742821975909249e-06
992,32,0.00010392343440969866
993,10,3.247607325303083e-05
994,1,3.247607325303083e-06
995,19,6.170453918075857e-05
996,4,1.2990429301212332e-05
998,12,3.8971287903636996e-05
999,1,3.247607325303083e-06
1001,13,4.221889522894008e-05
1004,11,3.5723680578333913e-05
1007,8,2.5980858602424664e-05
1008,31,0.00010067582708439557
1009,5,1.6238036626515415e-05
1010,5,1.6238036626515415e-05
1011,41,0.0001331519003374264
1012,8,2.5980858602424664e-05
1013,72,0.00023382772742182198
1014,35,0.0001136662563856079
1015,7,2.273325127712158e-05
1016,79,0.0002565609786989436
1017,12,3.8971287903636996e-05
1018,4,1.2990429301212332e-05
1019,28,9.093300510848633e-05
1020,22,7.144736115666783e-05
1021,5,1.6238036626515415e-05
1022,49,0.00015913275893985108
1023,10,3.247607325303083e-05
1024,3,9.742821975909249e-06
1025,21,6.819975383136474e-05
1026,8,2.5980858602424664e-05
1028,12,3.8971287903636996e-05
1029,6,1.9485643951818498e-05
1031,9,2.9228465927727747e-05
1034,7,2.273325127712158e-05
1036,1,3.247607325303083e-06
1037,10,3.247607325303083e-05
1040,1,3.247607325303083e-06
1043,10,3.247607325303083e-05
1044,24,7.794257580727399e-05
1045,6,1.9485643951818498e-05
1046,2,6.495214650606166e-06
1047,20,6.495214650606166e-05
1048,4,1.2990429301212332e-05
1049,40,0.00012990429301212332
1050,24,7.794257580727399e-05
1051,1,3.247607325303083e-06
1052,48,0.00015588515161454799
1053,4,1.2990429301212332e-05
1054,1,3.247607325303083e-06
1055,17,5.520932453015241e-05
1056,14,4.546650255424316e-05
1058,27,8.768539778318324e-05
1059,9,2.9228465927727747e-05
1060,1,3.247607325303083e-06
1061,15,4.8714109879546246e-05
1062,4,1.2990429301212332e-05
1064,19,6.170453918075857e-05
1065,2,6.495214650606166e-06
1067,4,1.2990429301212332e-05
1070,9,2.9228465927727747e-05
1073,6,1.9485643951818498e-05
1076,4,1.2990429301212332e-05
1079,9,2.9228465927727747e-05
1080,43,0.00013964711498803256
1081,4,1.2990429301212332e-05
1082,8,2.5980858602424664e-05
1083,61,0.00019810404684348807
1084,6,1.9485643951818498e-05
1085,126,0.00040919852298818845
1086,71,0.0002305801200965189
1087,5,1.6238036626515415e-05
1088,132,0.00042868416694000693
1089,16,5.196171720484933e-05
1090,3,9.742821975909249e-06
1091,36,0.00011691386371091099
1092,38,0.00012340907836151714
1093,2,6.495214650606166e-06
1094,68,0.00022083729812060965
1095,18,5.8456931855455495e-05
1097,34,0.00011041864906030482
1098,13,4.221889522894008e-05
1099,1,3.247607325303083e-06
1100,42,0.00013639950766272947
1101,10,3.247607325303083e-05
1103,16,5.196171720484933e-05
1104,1,3.247607325303083e-06
1106,16,5.196171720484933e-05
1107,1,3.247607325303083e-06
1109,10,3.247607325303083e-05
1112,6,1.9485643951818498e-05
1115,9,2.9228465927727747e-05
1116,19,6.170453918075857e-05
1117,10,3.247607325303083e-05
1118,5,1.6238036626515415e-05
1119,26,8.443779045788016e-05
1120,3,9.742821975909249e-06
1121,33,0.00010717104173500173
1122,16,5.196171720484933e-05
1123,10,3.247607325303083e-05
1124,43,0.00013964711498803256
1125,10,3.247607325303083e-05
1126,1,3.247607325303083e-06
1127,12,3.8971287903636996e-05
1128,8,2.5980858602424664e-05
1129,6,1.9485643951818498e-05
1130,33,0.00010717104173500173
1131,7,2.273325127712158e-05
1132,2,6.495214650606166e-06
1133,9,2.9228465927727747e-05
1134,1,3.247607325303083e-06
1136,4,1.2990429301212332e-05
1137,5,1.6238036626515415e-05
1138,1,3.247607325303083e-06
1139,12,3.8971287903636996e-05
1142,6,1.9485643951818498e-05
1145,3,9.742821975909249e-06
1148,3,9.742821975909249e-06
1151,1,3.247607325303083e-06
1152,11,3.5723680578333913e-05
1153,3,9.742821975909249e-06
1154,5,1.6238036626515415e-05
1155,4,1.2990429301212332e-05
1156,7,2.273325127712158e-05
1157,23,7.46949684819709e-05
1158,6,1.9485643951818498e-05
1159,3,9.742821975909249e-06
1160,27,8.768539778318324e-05
1161,2,6.495214650606166e-06
1163,10,3.247607325303083e-05
1164,7,2.273325127712158e-05
1165,1,3.247607325303083e-06
1166,11,3.5723680578333913e-05
1167,6,1.9485643951818498e-05
1169,8,2.5980858602424664e-05
1170,1,3.247607325303083e-06
1171,2,6.495214650606166e-06
1172,4,1.2990429301212332e-05
1175,3,9.742821975909249e-06
1181,2,6.495214650606166e-06
1184,2,6.495214650606166e-06
1187,1,3.247607325303083e-06
1224,8,2.5980858602424664e-05
1225,2,6.495214650606166e-06
1226,2,6.495214650606166e-06
1227,16,5.196171720484933e-05
1228,2,6.495214650606166e-06
1229,16,5.196171720484933e-05
1230,6,1.9485643951818498e-05
1231,1,3.247607325303083e-06
1232,28,9.093300510848633e-05
1233,3,9.742821975909249e-06
1234,1,3.247607325303083e-06
1235,6,1.9485643951818498e-05
1236,9,2.9228465927727747e-05
1237,2,6.495214650606166e-06
1238,14,4.546650255424316e-05
1241,5,1.6238036626515415e-05
1242,1,3.247607325303083e-06
1243,2,6.495214650606166e-06
1244,6,1.9485643951818498e-05
1247,4,1.2990429301212332e-05
1250,5,1.6238036626515415e-05
1253,4,1.2990429301212332e-05
1256,3,9.742821975909249e-06
1259,1,3.247607325303083e-06
1260,5,1.6238036626515415e-05
1261,3,9.742821975909249e-06
1262,1,3.247607325303083e-06
1263,8,2.5980858602424664e-05
1264,2,6.495214650606166e-06
1265,10,3.247607325303083e-05
1266,8,2.5980858602424664e-05
1267,4,1.2990429301212332e-05
1268,16,5.196171720484933e-05
1269,3,9.742821975909249e-06
1271,2,6.495214650606166e-06
1272,2,6.495214650606166e-06
1273,2,6.495214650606166e-06
1274,9,2.9228465927727747e-05
1275,1,3.247607325303083e-06
1276,1,3.247607325303083e-06
1277,5,1.6238036626515415e-05
1278,1,3.247607325303083e-06
1280,1,3.247607325303083e-06
1283,3,9.742821975909249e-06
1286,2,6.495214650606166e-06
1289,1,3.247607325303083e-06
1292,2,6.495214650606166e-06
1296,71,0.0002305801200965189
1297,8,2.5980858602424664e-05
1298,4,1.2990429301212332e-05
1299,62,0.00020135165416879113
1300,5,1.6238036626515415e-05
1301,144,0.00046765545484364396
1302,70,0.0002273325127712158
1303,3,9.742821975909249e-06
1304,169,0.0005488456379762211
1305,18,5.8456931855455495e-05
1306,5,1.6238036626515415e-05
1307,68,0.00022083729812060965
1308,48,0.00015588515161454799
1309,4,1.2990429301212332e-05
1310,88,0.0002857894446266713
1311,14,4.546650255424316e-05
1312,1,3.247607325303083e-06
1313,43,0.00013964711498803256
1314,21,6.819975383136474e-05
1315,1,3.247607325303083e-06
1316,44,0.00014289472231333565
1317,3,9.742821975909249e-06
1319,18,5.8456931855455495e-05
1320,3,9.742821975909249e-06
1322,14,4.546650255424316e-05
1325,15,4.8714109879546246e-05
1328,11,3.5723680578333913e-05
1331,9,2.9228465927727747e-05
1332,20,6.495214650606166e-05
1333,8,2.5980858602424664e-05
1334,2,6.495214650606166e-06
1335,26,8.443779045788016e-05
1336,10,3.247607325303083e-05
1337,42,0.00013639950766272947
1338,12,3.8971287903636996e-05
1339,9,2.9228465927727747e-05
1340,52,0.00016887558091576032
1341,6,1.9485643951818498e-05
1342,2,6.495214650606166e-06
1343,15,4.8714109879546246e-05
1344,9,2.9228465927727747e-05
1345,4,1.2990429301212332e-05
1346,30,9.742821975909249e-05
1347,8,2.5980858602424664e-05
1348,2,6.495214650606166e-06
1349,12,3.8971287903636996e-05
1350,3,9.742821975909249e-06
1352,7,2.273325127712158e-05
1353,4,1.2990429301212332e-05
1354,1,3.247607325303083e-06
1355,6,1.9485643951818498e-05
1358,5,1.6238036626515415e-05
1361,5,1.6238036626515415e-05
1364,3,9.742821975909249e-06
1367,1,3.247607325303083e-06
1368,13,4.221889522894008e-05
1369,3,9.742821975909249e-06
1371,15,4.8714109879546246e-05
1372,1,3.247607325303083e-06
1373,24,7.794257580727399e-05
1374,14,4.546650255424316e-05
1375,6,1.9485643951818498e-05
1376,26,8.443779045788016e-05
1377,4,1.2990429301212332e-05
1379,9,2.9228465927727747e-05
1380,3,9.742821975909249e-06
1381,2,6.495214650606166e-06
1382,14,4.546650255424316e-05
1383,5,1.6238036626515415e-05
1385,4,1.2990429301212332e-05
1386,4,1.2990429301212332e-05
1387,2,6.495214650606166e-06
1388,3,9.742821975909249e-06
1389,1,3.247607325303083e-06
1390,1,3.247607325303083e-06
1391,5,1.6238036626515415e-05
1394,2,6.495214650606166e-06
1395,1,3.247607325303083e-06
1397,2,6.495214650606166e-06
1400,3,9.742821975909249e-06
1403,1,3.247607325303083e-06
1404,11,3.5723680578333913e-05
1405,2,6.495214650606166e-06
1406,3,9.742821975909249e-06
1407,11,3.5723680578333913e-05
1408,4,1.2990429301212332e-05
1409,17,5.520932453015241e-05
1410,10,3.247607325303083e-05
1411,2,6.495214650606166e-06
1412,15,4.8714109879546246e-05
1413,3,9.742821975909249e-06
1415,4,1.2990429301212332e-05
1416,3,9.742821975909249e-06
1418,13,4.221889522894008e-05
1420,1,3.247607325303083e-06
1421,5,1.6238036626515415e-05
1422,1,3.247607325303083e-06
1423,2,6.495214650606166e-06
1424,1,3.247607325303083e-06
1425,3,9.742821975909249e-06
1427,6,1.9485643951818498e-05
1428,1,3.247607325303083e-06
1430,1,3.247607325303083e-06
1433,2,6.495214650606166e-06
1439,1,3.247607325303083e-06
1440,12,3.8971287903636996e-05
1441,5,1.6238036626515415e-05
1442,3,9.742821975909249e-06
1443,10,3.247607325303083e-05
1444,3,9.742821975909249e-06
1445,28,9.093300510848633e-05
1446,11,3.5723680578333913e-05
1447,3,9.742821975909249e-06
1448,19,6.170453918075857e-05
1449,2,6.495214650606166e-06
1451,9,2.9228465927727747e-05
1452,3,9.742821975909249e-06
1453,3,9.742821975909249e-06
