token_id,count,probability
768,2,8.088095536584479e-06
770,2,8.088095536584479e-06
771,2,8.088095536584479e-06
773,4,1.6176191073168957e-05
776,1,4.044047768292239e-06
779,1,4.044047768292239e-06
782,2,8.088095536584479e-06
792,7,2.8308334378045673e-05
795,7,2.8308334378045673e-05
797,3,1.2132143304876717e-05
798,3,1.2132143304876717e-05
801,5,2.0220238841461196e-05
803,8,3.2352382146337914e-05
804,6,2.4264286609753434e-05
806,2,8.088095536584479e-06
807,3,1.2132143304876717e-05
809,4,1.6176191073168957e-05
810,4,1.6176191073168957e-05
813,1,4.044047768292239e-06
828,8,3.2352382146337914e-05
831,12,4.852857321950687e-05
833,2,8.088095536584479e-06
834,8,3.2352382146337914e-05
836,1,4.044047768292239e-06
837,3,1.2132143304876717e-05
839,4,1.6176191073168957e-05
840,10,4.044047768292239e-05
842,3,1.2132143304876717e-05
843,2,8.088095536584479e-06
845,3,1.2132143304876717e-05
846,1,4.044047768292239e-06
848,5,2.0220238841461196e-05
849,6,2.4264286609753434e-05
851,1,4.044047768292239e-06
864,14,5.6616668756091345e-05
866,1,4.044047768292239e-06
867,2,8.088095536584479e-06
869,3,1.2132143304876717e-05
870,5,2.0220238841461196e-05
872,1,4.044047768292239e-06
873,1,4.044047768292239e-06
876,1,4.044047768292239e-06
881,1,4.044047768292239e-06
882,2,8.088095536584479e-06
900,8,3.2352382146337914e-05
902,3,1.2132143304876717e-05
903,6,2.4264286609753434e-05
905,8,3.2352382146337914e-05
906,13,5.257262098779911e-05
908,8,3.2352382146337914e-05
909,3,1.2132143304876717e-05
911,4,1.6176191073168957e-05
912,2,8.088095536584479e-06
914,5,2.0220238841461196e-05
915,5,2.0220238841461196e-05
936,48,0.00019411429287802747
938,5,2.0220238841461196e-05
939,58,0.00023455477056094986
941,29,0.00011727738528047493
942,53,0.00021433453171948867
944,33,0.00013345357635364389
945,33,0.00013345357635364389
947,18,7.27928598292603e-05
948,27,0.00010918928974389045
950,27,0.00010918928974389045
951,13,5.257262098779911e-05
953,7,2.8308334378045673e-05
954,3,1.2132143304876717e-05
956,4,1.6176191073168957e-05
959,2,8.088095536584479e-06
962,1,4.044047768292239e-06
963,1,4.044047768292239e-06
972,31,0.0001253654808170594
974,2,8.088095536584479e-06
975,37,0.00014962976742681285
977,17,6.874881206096807e-05
978,36,0.0001455857196585206
980,25,0.00010110119420730598
981,22,8.896905090242927e-05
983,9,3.639642991463015e-05
984,7,2.8308334378045673e-05
986,15,6.066071652438359e-05
987,10,4.044047768292239e-05
989,18,7.27928598292603e-05
990,3,1.2132143304876717e-05
992,8,3.2352382146337914e-05
993,3,1.2132143304876717e-05
995,5,2.0220238841461196e-05
1002,1,4.044047768292239e-06
1008,17,6.874881206096807e-05
1010,2,8.088095536584479e-06
1011,24,9.705714643901374e-05
1013,23,9.30130986707215e-05
1014,42,0.00016985000626827405
1016,18,7.27928598292603e-05
1017,8,3.2352382146337914e-05
1019,7,2.8308334378045673e-05
1020,8,3.2352382146337914e-05
1022,12,4.852857321950687e-05
1023,9,3.639642991463015e-05
1025,3,1.2132143304876717e-05
1026,5,2.0220238841461196e-05
1028,3,1.2132143304876717e-05
1031,3,1.2132143304876717e-05
1041,1,4.044047768292239e-06
1044,11,4.448452545121463e-05
1046,2,8.088095536584479e-06
1047,18,7.27928598292603e-05
1049,5,2.0220238841461196e-05
1050,30,0.00012132143304876717
1052,13,5.257262098779911e-05
1053,4,1.6176191073168957e-05
1055,5,2.0220238841461196e-05
1056,7,2.8308334378045673e-05
1058,11,4.448452545121463e-05
1059,2,8.088095536584479e-06
1061,7,2.8308334378045673e-05
1062,2,8.088095536584479e-06
1064,3,1.2132143304876717e-05
1071,1,4.044047768292239e-06
1079,1,4.044047768292239e-06
1080,61,0.0002466869138658266
1082,4,1.6176191073168957e-05
1083,57,0.00023051072279265764
1085,23,9.30130986707215e-05
1086,53,0.00021433453171948867
1088,28,0.00011323333751218269
1089,7,2.8308334378045673e-05
1091,20,8.088095536584478e-05
1092,21,8.492500313413702e-05
1094,16,6.470476429267583e-05
1095,21,8.492500313413702e-05
1097,18,7.27928598292603e-05
1098,10,4.044047768292239e-05
1100,6,2.4264286609753434e-05
1101,6,2.4264286609753434e-05
1103,5,2.0220238841461196e-05
1104,1,4.044047768292239e-06
1116,17,6.874881206096807e-05
1118,1,4.044047768292239e-06
1119,8,3.2352382146337914e-05
1121,7,2.8308334378045673e-05
1122,22,8.896905090242927e-05
1124,17,6.874881206096807e-05
1125,1,4.044047768292239e-06
1127,8,3.2352382146337914e-05
1128,8,3.2352382146337914e-05
1130,4,1.6176191073168957e-05
1131,6,2.4264286609753434e-05
1133,2,8.088095536584479e-06
1134,3,1.2132143304876717e-05
1136,5,2.0220238841461196e-05
1146,1,4.044047768292239e-06
1152,6,2.4264286609753434e-05
1154,6,2.4264286609753434e-05
1155,19,7.683690759755254e-05
1157,11,4.448452545121463e-05
1158,15,6.066071652438359e-05
1160,23,9.30130986707215e-05
1161,5,2.0220238841461196e-05
1163,2,8.088095536584479e-06
1164,4,1.6176191073168957e-05
1166,3,1.2132143304876717e-05
1167,3,1.2132143304876717e-05
1170,5,2.0220238841461196e-05
1172,6,2.4264286609753434e-05
1173,3,1.2132143304876717e-05
1197,1,4.044047768292239e-06
1224,8,3.2352382146337914e-05
1227,12,4.852857321950687e-05
1229,8,3.2352382146337914e-05
1230,8,3.2352382146337914e-05
1232,4,1.6176191073168957e-05
1233,2,8.088095536584479e-06
1235,3,1.2132143304876717e-05
1236,2,8.088095536584479e-06
1238,4,1.6176191073168957e-05
1242,2,8.088095536584479e-06
1247,3,1.2132143304876717e-05
1260,10,4.044047768292239e-05
1263,11,4.448452545121463e-05
1265,11,4.448452545121463e-05
1266,8,3.2352382146337914e-05
1268,4,1.6176191073168957e-05
1269,1,4.044047768292239e-06
1270,1,4.044047768292239e-06
1271,1,4.044047768292239e-06
1274,4,1.6176191073168957e-05
1275,1,4.044047768292239e-06
1277,1,4.044047768292239e-06
1296,57,0.00023051072279265764
1298,6,2.4264286609753434e-05
1299,70,0.00028308334378045674
1301,47,0.00019007024510973524
1302,120,0.0004852857321950687
1304,50,0.00020220238841461196
1305,16,6.470476429267583e-05
1307,15,6.066071652438359e-05
1308,29,0.00011727738528047493
1310,20,8.088095536584478e-05
1311,19,7.683690759755254e-05
1313,7,2.8308334378045673e-05
1314,11,4.448452545121463e-05
1316,2,8.088095536584479e-06
1317,1,4.044047768292239e-06
1319,7,2.8308334378045673e-05
1332,8,3.2352382146337914e-05
1335,10,4.044047768292239e-05
1337,10,4.044047768292239e-05
1338,17,6.874881206096807e-05
1340,14,5.6616668756091345e-05
1341,5,2.0220238841461196e-05
1343,11,4.448452545121463e-05
1344,9,3.639642991463015e-05
1346,11,4.448452545121463e-05
1347,5,2.0220238841461196e-05
1349,5,2.0220238841461196e-05
1350,1,4.044047768292239e-06
1352,2,8.088095536584479e-06
1368,16,6.470476429267583e-05
1370,2,8.088095536584479e-06
1371,9,3.639642991463015e-05
1373,13,5.257262098779911e-05
1374,7,2.8308334378045673e-05
1376,4,1.6176191073168957e-05
1377,4,1.6176191073168957e-05
1379,5,2.0220238841461196e-05
1380,13,5.257262098779911e-05
1382,3,1.2132143304876717e-05
1385,1,4.044047768292239e-06
1386,1,4.044047768292239e-06
1388,2,8.088095536584479e-06
1404,13,5.257262098779911e-05
1407,6,2.4264286609753434e-05
1409,2,8.088095536584479e-06
1410,4,1.6176191073168957e-05
1412,6,2.4264286609753434e-05
1413,1,4.044047768292239e-06
1416,2,8.088095536584479e-06
1417,1,4.044047768292239e-06
1418,3,1.2132143304876717e-05
1422,1,4.044047768292239e-06
1428,1,4.044047768292239e-06
1440,22,8.896905090242927e-05
1442,2,8.088095536584479e-06
1443,5,2.0220238841461196e-05
1445,16,6.470476429267583e-05
1446,12,4.852857321950687e-05
1448,16,6.470476429267583e-05
1449,2,8.088095536584479e-06
1451,8,3.2352382146337914e-05
1452,5,2.0220238841461196e-05
1454,6,2.4264286609753434e-05
1460,1,4.044047768292239e-06
1476,38,0.00015367381519510508
1478,1,4.044047768292239e-06
1479,27,0.00010918928974389045
1481,29,0.00011727738528047493
1482,39,0.00015771786296339734
1484,46,0.000186026197341443
1485,20,8.088095536584478e-05
1487,7,2.8308334378045673e-05
1488,20,8.088095536584478e-05
1490,9,3.639642991463015e-05
1491,6,2.4264286609753434e-05
1493,8,3.2352382146337914e-05
1494,4,1.6176191073168957e-05
1496,2,8.088095536584479e-06
1497,5,2.0220238841461196e-05
1499,3,1.2132143304876717e-05
1512,3,1.2132143304876717e-05
1515,8,3.2352382146337914e-05
1518,1,4.044047768292239e-06
1520,2,8.088095536584479e-06
1521,1,4.044047768292239e-06
1523,1,4.044047768292239e-06
1524,1,4.044047768292239e-06
1526,3,1.2132143304876717e-05
1529,2,8.088095536584479e-06
1541,1,4.044047768292239e-06
1548,13,5.257262098779911e-05
1550,2,8.088095536584479e-06
1551,16,6.470476429267583e-05
1553,28,0.00011323333751218269
1554,23,9.30130986707215e-05
1556,8,3.2352382146337914e-05
1557,8,3.2352382146337914e-05
1559,8,3.2352382146337914e-05
1560,5,2.0220238841461196e-05
1562,13,5.257262098779911e-05
1563,2,8.088095536584479e-06
1565,3,1.2132143304876717e-05
1568,2,8.088095536584479e-06
1571,1,4.044047768292239e-06
1582,1,4.044047768292239e-06
1584,26,0.00010514524197559822
1586,4,1.6176191073168957e-05
1587,29,0.00011727738528047493
1589,11,4.448452545121463e-05
1590,24,9.705714643901374e-05
1592,23,9.30130986707215e-05
1593,4,1.6176191073168957e-05
1595,13,5.257262098779911e-05
1596,6,2.4264286609753434e-05
1598,10,4.044047768292239e-05
1599,3,1.2132143304876717e-05
1601,2,8.088095536584479e-06
1602,4,1.6176191073168957e-05
1604,2,8.088095536584479e-06
1607,3,1.2132143304876717e-05
1620,5,2.0220238841461196e-05
1622,2,8.088095536584479e-06
1623,6,2.4264286609753434e-05
1625,8,3.2352382146337914e-05
1626,10,4.044047768292239e-05
1628,16,6.470476429267583e-05
1629,2,8.088095536584479e-06
1631,3,1.2132143304876717e-05
1634,6,2.4264286609753434e-05
1637,1,4.044047768292239e-06
1640,1,4.044047768292239e-06
1643,1,4.044047768292239e-06
1656,10,4.044047768292239e-05
1659,19,7.683690759755254e-05
1661,14,5.6616668756091345e-05
1662,18,7.27928598292603e-05
1664,7,2.8308334378045673e-05
1665,2,8.088095536584479e-06
1667,2,8.088095536584479e-06
1668,4,1.6176191073168957e-05
1670,9,3.639642991463015e-05
1671,2,8.088095536584479e-06
1673,6,2.4264286609753434e-05
1676,6,2.4264286609753434e-05
1692,18,7.27928598292603e-05
1694,2,8.088095536584479e-06
1695,13,5.257262098779911e-05
1697,20,8.088095536584478e-05
1698,28,0.00011323333751218269
1700,31,0.0001253654808170594
1701,2,8.088095536584479e-06
1703,6,2.4264286609753434e-05
1704,10,4.044047768292239e-05
1706,13,5.257262098779911e-05
1707,7,2.8308334378045673e-05
1709,6,2.4264286609753434e-05
1710,6,2.4264286609753434e-05
1712,1,4.044047768292239e-06
1713,2,8.088095536584479e-06
1715,5,2.0220238841461196e-05
1728,14,5.6616668756091345e-05
1730,2,8.088095536584479e-06
1731,33,0.00013345357635364389
1733,19,7.683690759755254e-05
1734,36,0.0001455857196585206
1736,14,5.6616668756091345e-05
1737,2,8.088095536584479e-06
1739,6,2.4264286609753434e-05
1740,9,3.639642991463015e-05
1742,11,4.448452545121463e-05
1743,1,4.044047768292239e-06
1745,6,2.4264286609753434e-05
1746,1,4.044047768292239e-06
1747,1,4.044047768292239e-06
1749,1,4.044047768292239e-06
1754,1,4.044047768292239e-06
1764,13,5.257262098779911e-05
1766,1,4.044047768292239e-06
1767,37,0.00014962976742681285
1769,22,8.896905090242927e-05
1770,20,8.088095536584478e-05
1772,13,5.257262098779911e-05
1773,4,1.6176191073168957e-05
1776,10,4.044047768292239e-05
1778,14,5.6616668756091345e-05
1779,4,1.6176191073168957e-05
1781,1,4.044047768292239e-06
1784,1,4.044047768292239e-06
1785,5,2.0220238841461196e-05
1787,1,4.044047768292239e-06
1800,16,6.470476429267583e-05
1802,3,1.2132143304876717e-05
1803,10,4.044047768292239e-05
1805,6,2.4264286609753434e-05
1806,21,8.492500313413702e-05
1808,8,3.2352382146337914e-05
1809,2,8.088095536584479e-06
1811,3,1.2132143304876717e-05
1812,8,3.2352382146337914e-05
1814,5,2.0220238841461196e-05
1815,7,2.8308334378045673e-05
1817,5,2.0220238841461196e-05
1818,1,4.044047768292239e-06
1820,3,1.2132143304876717e-05
1836,21,8.492500313413702e-05
1838,1,4.044047768292239e-06
1839,18,7.27928598292603e-05
1841,8,3.2352382146337914e-05
1842,15,6.066071652438359e-05
1844,6,2.4264286609753434e-05
1845,7,2.8308334378045673e-05
1847,3,1.2132143304876717e-05
1848,2,8.088095536584479e-06
1850,5,2.0220238841461196e-05
1851,3,1.2132143304876717e-05
1856,2,8.088095536584479e-06
1857,4,1.6176191073168957e-05
1862,3,1.2132143304876717e-05
1872,71,0.00028712739154874897
1873,32,0.00012940952858535166
1874,4,1.6176191073168957e-05
1875,100,0.0004044047768292239
1876,30,0.00012132143304876717
1877,36,0.0001455857196585206
1878,89,0.0003599202513780093
1879,54,0.0002183785794877809
1880,85,0.0003437440603048403
1881,33,0.00013345357635364389
1882,6,2.4264286609753434e-05
1883,25,0.00010110119420730598
1884,52,0.00021029048395119644
1885,6,2.4264286609753434e-05
1886,18,7.27928598292603e-05
1887,35,0.00014154167189022837
1888,7,2.8308334378045673e-05
1889,11,4.448452545121463e-05
1890,15,6.066071652438359e-05
1891,3,1.2132143304876717e-05
1892,7,2.8308334378045673e-05
1893,12,4.852857321950687e-05
1895,12,4.852857321950687e-05
1896,5,2.0220238841461196e-05
1908,44,0.00017793810180485853
1909,33,0.00013345357635364389
1910,3,1.2132143304876717e-05
1911,61,0.0002466869138658266
1912,31,0.0001253654808170594
1913,38,0.00015367381519510508
1914,70,0.00028308334378045674
1915,23,9.30130986707215e-05
1916,26,0.00010514524197559822
1917,14,5.6616668756091345e-05
1918,4,1.6176191073168957e-05
1919,11,4.448452545121463e-05
1920,37,0.00014962976742681285
1921,7,2.8308334378045673e-05
1922,28,0.00011323333751218269
1923,40,0.00016176191073168956
1924,3,1.2132143304876717e-05
1925,11,4.448452545121463e-05
1926,20,8.088095536584478e-05
1927,5,2.0220238841461196e-05
1928,10,4.044047768292239e-05
1929,5,2.0220238841461196e-05
1930,1,4.044047768292239e-06
1931,4,1.6176191073168957e-05
1933,1,4.044047768292239e-06
1934,1,4.044047768292239e-06
1944,35,0.00014154167189022837
1945,14,5.6616668756091345e-05
1946,2,8.088095536584479e-06
1947,61,0.0002466869138658266
1948,15,6.066071652438359e-05
1949,31,0.0001253654808170594
1950,31,0.0001253654808170594
1951,14,5.6616668756091345e-05
1952,20,8.088095536584478e-05
1953,9,3.639642991463015e-05
1954,5,2.0220238841461196e-05
1955,24,9.705714643901374e-05
1956,23,9.30130986707215e-05
1957,7,2.8308334378045673e-05
1958,10,4.044047768292239e-05
1959,19,7.683690759755254e-05
1960,2,8.088095536584479e-06
1961,6,2.4264286609753434e-05
1962,14,5.6616668756091345e-05
1964,5,2.0220238841461196e-05
1965,1,4.044047768292239e-06
1967,3,1.2132143304876717e-05
1980,30,0.00012132143304876717
1981,12,4.852857321950687e-05
1983,27,0.00010918928974389045
1984,11,4.448452545121463e-05
1985,25,0.00010110119420730598
1986,29,0.00011727738528047493
1987,7,2.8308334378045673e-05
1988,23,9.30130986707215e-05
1989,14,5.6616668756091345e-05
1990,1,4.044047768292239e-06
1991,13,5.257262098779911e-05
1992,15,6.066071652438359e-05
1993,2,8.088095536584479e-06
1994,36,0.0001455857196585206
1995,13,5.257262098779911e-05
1997,13,5.257262098779911e-05
1998,9,3.639642991463015e-05
2000,3,1.2132143304876717e-05
2001,3,1.2132143304876717e-05
2016,63,0.0002547750094024111
2017,14,5.6616668756091345e-05
2018,6,2.4264286609753434e-05
2019,117,0.00047315358889019196
2020,13,5.257262098779911e-05
2021,34,0.00013749762412193614
2022,73,0.0002952154870853335
2023,15,6.066071652438359e-05
2024,82,0.0003316119169999636
2025,31,0.0001253654808170594
2026,6,2.4264286609753434e-05
2027,12,4.852857321950687e-05
2028,42,0.00016985000626827405
2029,6,2.4264286609753434e-05
2030,24,9.705714643901374e-05
2031,22,8.896905090242927e-05
2032,3,1.2132143304876717e-05
2033,8,3.2352382146337914e-05
2034,7,2.8308334378045673e-05
2036,12,4.852857321950687e-05
2037,25,0.00010110119420730598
2039,6,2.4264286609753434e-05
2040,6,2.4264286609753434e-05
2042,7,2.8308334378045673e-05
2052,21,8.492500313413702e-05
2053,12,4.852857321950687e-05
2054,7,2.8308334378045673e-05
2055,17,6.874881206096807e-05
2056,6,2.4264286609753434e-05
2057,16,6.470476429267583e-05
2058,7,2.8308334378045673e-05
2059,20,8.088095536584478e-05
2060,22,8.896905090242927e-05
2061,9,3.639642991463015e-05
2062,6,2.4264286609753434e-05
2064,25,0.00010110119420730598
2065,1,4.044047768292239e-06
2066,12,4.852857321950687e-05
2068,1,4.044047768292239e-06
2069,5,2.0220238841461196e-05
2070,2,8.088095536584479e-06
2072,5,2.0220238841461196e-05
2073,2,8.088095536584479e-06
2074,1,4.044047768292239e-06
2075,2,8.088095536584479e-06
2076,1,4.044047768292239e-06
2078,2,8.088095536584479e-06
2088,6,2.4264286609753434e-05
2089,4,1.6176191073168957e-05
2090,3,1.2132143304876717e-05
2091,20,8.088095536584478e-05
2092,8,3.2352382146337914e-05
2093,9,3.639642991463015e-05
2094,11,4.448452545121463e-05
2095,7,2.8308334378045673e-05
2096,12,4.852857321950687e-05
2097,2,8.088095536584479e-06
2099,6,2.4264286609753434e-05
2100,7,2.8308334378045673e-05
2101,1,4.044047768292239e-06
2102,13,5.257262098779911e-05
2103,5,2.0220238841461196e-05
2105,8,3.2352382146337914e-05
2106,2,8.088095536584479e-06
2107,1,4.044047768292239e-06
2160,12,4.852857321950687e-05
2161,10,4.044047768292239e-05
2162,1,4.044047768292239e-06
2163,20,8.088095536584478e-05
2164,8,3.2352382146337914e-05
2165,17,6.874881206096807e-05
2166,30,0.00012132143304876717
2167,12,4.852857321950687e-05
2168,6,2.4264286609753434e-05
2169,4,1.6176191073168957e-05
2171,6,2.4264286609753434e-05
2172,10,4.044047768292239e-05
2173,3,1.2132143304876717e-05
2174,7,2.8308334378045673e-05
2175,9,3.639642991463015e-05
2177,7,2.8308334378045673e-05
2178,15,6.066071652438359e-05
2180,2,8.088095536584479e-06
2183,2,8.088095536584479e-06
2196,17,6.874881206096807e-05
2197,6,2.4264286609753434e-05
2199,4,1.6176191073168957e-05
2200,14,5.6616668756091345e-05
2201,9,3.639642991463015e-05
2202,5,2.0220238841461196e-05
2203,15,6.066071652438359e-05
2204,3,1.2132143304876717e-05
2205,6,2.4264286609753434e-05
2207,3,1.2132143304876717e-05
2208,5,2.0220238841461196e-05
2210,1,4.044047768292239e-06
2211,5,2.0220238841461196e-05
2213,1,4.044047768292239e-06
2214,2,8.088095536584479e-06
2216,1,4.044047768292239e-06
2232,77,0.0003113916781585024
2233,10,4.044047768292239e-05
2234,4,1.6176191073168957e-05
2235,106,0.00042866906343897734
2236,11,4.448452545121463e-05
2237,54,0.0002183785794877809
2238,173,0.0006996202639145574
2239,16,6.470476429267583e-05
2240,56,0.00022646667502436538
2241,38,0.00015367381519510508
2242,5,2.0220238841461196e-05
2243,18,7.27928598292603e-05
2244,39,0.00015771786296339734
2245,9,3.639642991463015e-05
2246,21,8.492500313413702e-05
2247,36,0.0001455857196585206
2249,16,6.470476429267583e-05
2250,15,6.066071652438359e-05
2252,19,7.683690759755254e-05
2253,13,5.257262098779911e-05
2255,5,2.0220238841461196e-05
2256,4,1.6176191073168957e-05
2258,6,2.4264286609753434e-05
2268,21,8.492500313413702e-05
2269,11,4.448452545121463e-05
2270,2,8.088095536584479e-06
2271,15,6.066071652438359e-05
2272,12,4.852857321950687e-05
2273,7,2.8308334378045673e-05
2274,28,0.00011323333751218269
2275,16,6.470476429267583e-05
2276,19,7.683690759755254e-05
2277,12,4.852857321950687e-05
2278,3,1.2132143304876717e-05
2279,2,8.088095536584479e-06
2280,26,0.00010514524197559822
2281,7,2.8308334378045673e-05
2282,22,8.896905090242927e-05
2283,21,8.492500313413702e-05
2284,2,8.088095536584479e-06
2285,8,3.2352382146337914e-05
2286,3,1.2132143304876717e-05
2287,1,4.044047768292239e-06
2288,3,1.2132143304876717e-05
2289,4,1.6176191073168957e-05
